CustomerID,ObligorName,Country,IndustryCode,LoanAmount,InterestRate,LoanMaturityDate,RiskRating,NetSales,NetIncome,TotalAssets,TotalLiabilities
CUST007571,Company_7571,UK,5411,12831011,8.8,2045-09-23,AA,43920271,16957393,344095764,229452767
CUST007572,Company_7572,US,52,40600861,5.2,2045-09-24,AA,60753715,8702443,34468428,32395662
CUST007573,Company_7573,UK,2361,42130610,7.89,2045-09-25,AAA,84606473,13232397,266454942,47675026
CUST007574,Company_7574,FR,5312,6354399,9.45,2045-09-26,A,71299658,1183957,233857423,200977501
CUST007575,Company_7575,CA,2361,39169207,4.43,2045-09-27,CCC,5456389,5421164,185731425,255736534
CUST007576,Company_7576,US,2361,24910947,1.95,2045-09-28,CCC,53293697,9306313,16539801,196886043
CUST007577,Company_7577,DE,551111,46507725,9.08,2045-09-29,AA,66050734,12200078,21046761,251460070
CUST007578,Company_7578,UK,52,10993504,6.5,2045-09-30,BB,87611469,5220621,261181033,296055480
CUST007579,Company_7579,CA,551111,8175575,5.25,2045-10-01,CCC,17793783,19429829,52946561,114406402
CUST007580,Company_7580,FR,5411,13156785,9.55,2045-10-02,AA,5314063,10129402,218396960,296837691
CUST007581,Company_7581,DE,2361,37807430,9.23,2045-10-03,AA,41386853,106710,211419166,169877937
CUST007582,Company_7582,UK,5411,40215471,5.04,2045-10-04,BBB,87026994,13684988,366998880,75373133
CUST007583,Company_7583,US,5312,6923572,5.31,2045-10-05,BB,79359573,9804203,408839141,81518262
CUST007584,Company_7584,DE,5411,1481743,8.07,2045-10-06,AAA,53136326,597863,267621536,241444360
CUST007585,Company_7585,US,551111,36695271,6.89,2045-10-07,BBB,67661464,9486561,393402072,66890825
CUST007586,Company_7586,CA,52,9469058,7.22,2045-10-08,A,21646830,14672743,76853730,165474780
CUST007587,Company_7587,UK,5312,7090776,4.84,2045-10-09,CCC,72807505,9429224,381040967,68419435
CUST007588,Company_7588,UK,5312,30701323,3.29,2045-10-10,CCC,44029053,-304579,447092081,178355400
CUST007589,Company_7589,DE,52,17429641,7.72,2045-10-11,B,22095851,3903947,50973103,263506596
CUST007590,Company_7590,FR,551111,39934340,5.56,2045-10-12,BB,93306506,17328587,419618493,225770899
CUST007591,Company_7591,US,5312,37382360,7.07,2045-10-13,BB,90568363,9177621,69314166,228887923
CUST007592,Company_7592,DE,551111,45525465,8.03,2045-10-14,B,52736645,15288441,137793863,267617641
CUST007593,Company_7593,DE,5312,25129725,6.02,2045-10-15,AA,57271108,-4183783,13388609,224288144
CUST007594,Company_7594,US,2361,7090693,7.49,2045-10-16,BB,45541201,6776099,13610857,10526148
CUST007595,Company_7595,CA,551111,23451681,6.97,2045-10-17,AAA,24464386,5051432,492233229,110642736
CUST007596,Company_7596,CA,551111,1511166,3.22,2045-10-18,AAA,17940553,10066754,122276858,159549918
CUST007597,Company_7597,UK,52,7412538,3.56,2045-10-19,AAA,11044608,1499002,124805864,261063704
CUST007598,Company_7598,CA,5411,17406829,6.15,2045-10-20,AA,50787296,5679555,136154244,154142028
CUST007599,Company_7599,DE,551111,39933921,5.35,2045-10-21,AAA,47265522,14787172,304179296,206552467
CUST007600,Company_7600,US,5411,31679344,9.94,2045-10-22,CCC,42826989,-4073156,214149686,146625780
CUST007601,Company_7601,CA,52,49188812,4.35,2045-10-23,BBB,77630741,7934256,490004698,185736928
CUST007602,Company_7602,UK,52,37349903,3.84,2045-10-24,AA,96158997,-1347115,353333311,251462758
CUST007603,Company_7603,CA,551111,25301496,2.68,2045-10-25,B,65331063,19510960,115725899,196739569
CUST007604,Company_7604,DE,2361,3316423,9.28,2045-10-26,BBB,94809452,6374133,426335464,196175190
CUST007605,Company_7605,DE,551111,18168371,4.99,2045-10-27,BBB,77567442,19670210,169167104,103098194
CUST007606,Company_7606,CA,551111,22899617,8.76,2045-10-28,BBB,42753644,3615062,355023314,111252639
CUST007607,Company_7607,UK,5312,5257672,8.56,2045-10-29,AAA,14196340,-3086891,258616780,249185201
CUST007608,Company_7608,CA,2361,25022691,9.92,2045-10-30,CCC,49138391,14935063,119294339,151153330
CUST007609,Company_7609,UK,52,41051753,3.81,2045-10-31,A,51691522,12092698,215277072,272831165
CUST007610,Company_7610,DE,52,26269018,6.34,2045-11-01,CCC,53107488,509144,372077089,109880109
CUST007611,Company_7611,UK,52,46746408,7.44,2045-11-02,AA,43869531,8810755,402802650,213268523
CUST007612,Company_7612,FR,52,37312251,3.64,2045-11-03,AAA,92057995,4129919,341417897,276946789
CUST007613,Company_7613,UK,551111,4149876,1.62,2045-11-04,CCC,85697451,17957234,23225812,278792216
CUST007614,Company_7614,DE,52,38699170,5.4,2045-11-05,BBB,16033015,19687828,141548211,185737432
CUST007615,Company_7615,UK,5312,47134398,8.13,2045-11-06,AA,64953591,18959035,310558213,294705927
CUST007616,Company_7616,US,2361,33604869,5.14,2045-11-07,AAA,37653594,14535209,473824678,19259287
CUST007617,Company_7617,UK,52,49980436,7.83,2045-11-08,AAA,13474744,14839420,113256487,54493058
CUST007618,Company_7618,UK,551111,25280718,2.93,2045-11-09,AAA,77351416,19662016,480771271,122400137
CUST007619,Company_7619,FR,551111,44832871,2.44,2045-11-10,AA,44859263,10464020,381431969,19533566
CUST007620,Company_7620,FR,5312,45063018,2.39,2045-11-11,CCC,76353808,8578097,369556843,193490714
CUST007621,Company_7621,UK,2361,14411066,4.89,2045-11-12,CCC,88767869,8537292,134970319,140374362
CUST007622,Company_7622,US,5312,8085027,9.37,2045-11-13,B,24527805,12942203,184736442,171510743
CUST007623,Company_7623,CA,2361,40534514,7.64,2045-11-14,B,27027213,17903480,77875826,95873585
CUST007624,Company_7624,CA,551111,18523859,4.24,2045-11-15,AAA,64372852,10851585,24950899,67156818
CUST007625,Company_7625,UK,5312,2431864,3.83,2045-11-16,AAA,26021283,12450792,204908678,88234707
CUST007626,Company_7626,DE,2361,29919944,9.4,2045-11-17,AAA,14677883,10105822,303748334,14564612
CUST007627,Company_7627,US,5312,21633906,9.0,2045-11-18,CCC,91320913,-1334880,430614335,172191673
CUST007628,Company_7628,DE,551111,43033725,2.56,2045-11-19,B,89242733,13819742,94752906,280838207
CUST007629,Company_7629,DE,52,34645618,6.87,2045-11-20,AAA,54850866,18641637,302392468,253129079
CUST007630,Company_7630,CA,52,40406045,7.0,2045-11-21,AA,30582224,17155087,477277485,276232404
CUST007631,Company_7631,US,551111,31833031,4.77,2045-11-22,AA,11109128,15520428,382737022,75937960
CUST007632,Company_7632,US,2361,27908534,5.33,2045-11-23,B,38738013,6634006,69207057,169454002
CUST007633,Company_7633,CA,5312,17547094,2.3,2045-11-24,AAA,40578926,-267557,473679966,87713623
CUST007634,Company_7634,UK,2361,46966653,2.13,2045-11-25,AA,54125762,1355618,327873070,233070411
CUST007635,Company_7635,FR,5411,15876856,4.51,2045-11-26,B,95625582,18553954,110831482,250718401
CUST007636,Company_7636,FR,52,27953792,3.41,2045-11-27,BB,8891701,-3322939,227757015,180606187
CUST007637,Company_7637,UK,551111,12453552,6.51,2045-11-28,BBB,57133065,-2188173,381932238,90352572
CUST007638,Company_7638,US,551111,48489828,6.45,2045-11-29,A,67928238,2104624,39050465,44842544
CUST007639,Company_7639,CA,52,2571025,5.82,2045-11-30,B,84871666,-4341287,212483802,13347101
CUST007640,Company_7640,UK,52,30866663,6.18,2045-12-01,BBB,79425991,19507431,354136538,205606625
CUST007641,Company_7641,UK,52,14931377,4.37,2045-12-02,B,62216738,11337268,464377304,91675340
CUST007642,Company_7642,UK,5312,13829795,6.61,2045-12-03,A,72027435,16341980,132795877,116141001
CUST007643,Company_7643,US,52,11152021,2.76,2045-12-04,BBB,88716918,10386224,247062225,278630763
CUST007644,Company_7644,UK,5312,45161930,7.09,2045-12-05,B,9036504,-3539576,385159078,214844751
CUST007645,Company_7645,DE,551111,48197302,1.67,2045-12-06,AA,93592216,1784209,133793754,243374595
CUST007646,Company_7646,CA,2361,12887107,5.16,2045-12-07,A,89725406,8481515,270362907,297850994
CUST007647,Company_7647,UK,2361,49499633,4.38,2045-12-08,A,68791319,3059830,179576971,209140838
CUST007648,Company_7648,UK,2361,33921334,8.82,2045-12-09,A,37013389,5347311,347219348,238787317
CUST007649,Company_7649,CA,551111,46247995,6.32,2045-12-10,BB,43186853,17873068,186672097,109949921
CUST007650,Company_7650,US,551111,14549295,9.19,2045-12-11,AA,14967838,3431297,230997052,143039300
CUST007651,Company_7651,FR,5312,35950695,9.31,2045-12-12,AAA,33195246,15867636,462219045,147885428
CUST007652,Company_7652,CA,5312,25258875,3.84,2045-12-13,A,21384215,7685345,477022568,72127695
CUST007653,Company_7653,FR,5411,10053702,7.04,2045-12-14,A,22592710,10552499,377558859,283771456
CUST007654,Company_7654,US,551111,8760631,7.05,2045-12-15,BB,36828159,4050675,204284769,254809411
CUST007655,Company_7655,CA,5411,9312243,9.09,2045-12-16,AA,88085974,8152351,120966649,109981505
CUST007656,Company_7656,FR,52,34319910,2.09,2045-12-17,AA,19887538,16966483,318840288,154342778
CUST007657,Company_7657,US,551111,10838662,7.79,2045-12-18,AA,82839504,-1058433,272812711,283798754
CUST007658,Company_7658,FR,551111,24305055,2.06,2045-12-19,BB,32316902,17105191,292403365,266504407
CUST007659,Company_7659,US,2361,35498435,6.42,2045-12-20,AA,71510586,10658811,145559124,193881818
CUST007660,Company_7660,US,5312,46068757,3.61,2045-12-21,BBB,83090292,16327218,431738330,213515004
CUST007661,Company_7661,FR,2361,12176503,6.81,2045-12-22,BBB,92508897,250231,18149467,10021735
CUST007662,Company_7662,CA,2361,3410170,5.49,2045-12-23,B,5648695,12473485,461726013,197224054
CUST007663,Company_7663,UK,52,2911126,6.23,2045-12-24,A,66862177,1071961,270656632,172448846
CUST007664,Company_7664,FR,551111,27490823,9.66,2045-12-25,CCC,20063472,-4352801,74783193,212298074
CUST007665,Company_7665,FR,5312,47179011,1.97,2045-12-26,CCC,82573171,16300562,108143879,251537041
CUST007666,Company_7666,DE,52,12698880,3.74,2045-12-27,BB,55139994,-3760719,43459895,195428328
CUST007667,Company_7667,DE,52,7483656,8.02,2045-12-28,AAA,8995306,13853314,494083714,162564382
CUST007668,Company_7668,CA,52,46512965,8.09,2045-12-29,BB,85319857,18016437,101791694,126062725
CUST007669,Company_7669,DE,551111,1310150,9.33,2045-12-30,AA,10899973,8671411,258359097,6139871
CUST007670,Company_7670,UK,2361,24930868,4.45,2045-12-31,AAA,38569565,-3686336,344136262,165828240
CUST007671,Company_7671,UK,551111,14688621,2.76,2046-01-01,AAA,17178134,2346816,276286834,235294910
CUST007672,Company_7672,CA,5312,17969188,5.9,2046-01-02,BBB,34647122,-4238920,383854068,41575373
CUST007673,Company_7673,DE,5312,4541292,7.93,2046-01-03,BB,99820464,6915634,37146599,259075342
CUST007674,Company_7674,CA,52,8367735,6.1,2046-01-04,BB,48534479,-3099829,22005638,19881806
CUST007675,Company_7675,US,2361,22385988,5.43,2046-01-05,AA,56898598,5430310,410632757,289157105
CUST007676,Company_7676,DE,5411,22218231,2.49,2046-01-06,BB,49018951,-3459338,24218462,77974409
CUST007677,Company_7677,DE,551111,25853950,5.83,2046-01-07,BBB,96486941,2505586,149410050,278133320
CUST007678,Company_7678,FR,5312,30550437,2.18,2046-01-08,A,55521294,14110098,390924393,27646642
CUST007679,Company_7679,US,52,6434220,7.29,2046-01-09,B,72171273,-3902374,263105722,203506402
CUST007680,Company_7680,CA,2361,35805965,4.86,2046-01-10,CCC,30109098,4724367,187630675,5908913
CUST007681,Company_7681,CA,551111,20110179,4.22,2046-01-11,A,81867137,-1066427,223201371,219698111
CUST007682,Company_7682,UK,5312,14257285,2.5,2046-01-12,CCC,8221774,13826704,299947864,137147553
CUST007683,Company_7683,US,551111,29163011,3.14,2046-01-13,AA,85015978,-2498048,414002021,127456060
CUST007684,Company_7684,FR,5312,34954175,1.97,2046-01-14,B,70814593,9355083,375163800,263117175
CUST007685,Company_7685,FR,2361,37807414,3.62,2046-01-15,CCC,86992622,10016634,387741023,172948656
CUST007686,Company_7686,FR,5411,20909089,1.8,2046-01-16,AAA,80787037,1283708,208463614,70117214
CUST007687,Company_7687,DE,551111,42184264,4.04,2046-01-17,A,82489815,5188666,211997206,45031418
CUST007688,Company_7688,FR,551111,31117461,3.46,2046-01-18,BBB,40647892,-460005,65285823,270086369
CUST007689,Company_7689,DE,5411,26038647,7.15,2046-01-19,BB,59383364,18998996,196001914,7368307
CUST007690,Company_7690,DE,5312,29513139,4.39,2046-01-20,BB,35813418,17856399,390594580,59521945
CUST007691,Company_7691,UK,5312,12247375,6.98,2046-01-21,B,22447238,13888686,107291024,76680477
CUST007692,Company_7692,US,5411,33077732,7.58,2046-01-22,BB,52767562,17657495,288773912,55801420
CUST007693,Company_7693,DE,2361,6798839,1.68,2046-01-23,CCC,97777163,-1825640,202418921,177903651
CUST007694,Company_7694,US,5312,25336064,8.03,2046-01-24,AA,54024622,9190013,161220694,137841148
CUST007695,Company_7695,FR,551111,25286843,6.54,2046-01-25,CCC,91717988,7544602,45391458,279142823
CUST007696,Company_7696,UK,2361,36694462,8.97,2046-01-26,CCC,85828356,13691746,142015537,93445075
CUST007697,Company_7697,US,52,35262036,2.92,2046-01-27,BB,96887691,18512928,353734714,249959665
CUST007698,Company_7698,FR,52,43908532,2.43,2046-01-28,AA,75010591,-748457,224145386,66742487
CUST007699,Company_7699,UK,5312,41646796,4.85,2046-01-29,BB,47284530,17074321,13142096,130972584
CUST007700,Company_7700,CA,551111,4784618,9.12,2046-01-30,AA,52737022,-3598350,117499855,92659109
CUST007701,Company_7701,US,52,21429406,6.03,2046-01-31,BBB,63337186,13996559,98261771,272616998
CUST007702,Company_7702,DE,551111,16903493,9.32,2046-02-01,BB,71309359,4110799,479593617,250871458
CUST007703,Company_7703,FR,551111,49526125,9.66,2046-02-02,AAA,80817704,533578,390282828,101965609
CUST007704,Company_7704,UK,5411,40494158,9.06,2046-02-03,BBB,86181646,10471539,192088730,28232139
CUST007705,Company_7705,FR,551111,43471097,6.14,2046-02-04,BB,32866272,3734234,287649109,138874564
CUST007706,Company_7706,UK,5312,43880020,6.38,2046-02-05,CCC,25443928,16366184,58052498,61910400
CUST007707,Company_7707,FR,2361,1477941,5.4,2046-02-06,CCC,80606346,873063,337513458,64158565
CUST007708,Company_7708,FR,52,49922017,1.58,2046-02-07,A,48693650,-4576932,375291124,16006071
CUST007709,Company_7709,DE,5312,18103632,9.25,2046-02-08,BB,57549108,3770507,424071998,163740108
CUST007710,Company_7710,CA,551111,22393860,4.19,2046-02-09,CCC,52078182,51030,19574855,296277696
CUST007711,Company_7711,FR,2361,4820799,7.38,2046-02-10,BB,25253757,-2071208,255813588,65819850
CUST007712,Company_7712,US,2361,17587097,2.59,2046-02-11,CCC,93401595,7763977,254216555,168982250
CUST007713,Company_7713,CA,551111,45100458,5.88,2046-02-12,CCC,64073359,-1656909,270731063,51248820
CUST007714,Company_7714,UK,2361,43139530,9.51,2046-02-13,CCC,29113797,15757729,271183440,30832028
CUST007715,Company_7715,DE,551111,5129093,2.6,2046-02-14,B,71976842,2018929,399320348,130602910
CUST007716,Company_7716,US,5312,36179988,7.36,2046-02-15,A,33803533,19783065,18912998,70098414
CUST007717,Company_7717,US,5411,34607220,5.74,2046-02-16,AAA,96621345,4810137,439669615,24369811
CUST007718,Company_7718,UK,551111,34503759,2.43,2046-02-17,BBB,96934153,15716776,444104351,101846694
CUST007719,Company_7719,US,5411,18367639,3.54,2046-02-18,A,94449330,-989210,443768858,246974369
CUST007720,Company_7720,FR,5411,43580232,5.8,2046-02-19,A,27365941,15462254,195530542,200825174
CUST007721,Company_7721,CA,52,23906949,1.79,2046-02-20,CCC,87748361,15844616,441348074,262907718
CUST007722,Company_7722,CA,5411,12579387,4.74,2046-02-21,B,91870284,-4757030,35871401,247451827
CUST007723,Company_7723,FR,52,28663018,5.77,2046-02-22,BB,71631483,15628747,439755994,253424763
CUST007724,Company_7724,UK,5411,46869224,6.82,2046-02-23,BBB,82284235,-142934,203349972,97026337
CUST007725,Company_7725,DE,5411,45155406,1.82,2046-02-24,CCC,50150856,9353791,303395270,24324582
CUST007726,Company_7726,US,52,42297114,5.59,2046-02-25,AAA,12606650,18766302,476313635,279768583
CUST007727,Company_7727,CA,52,32980400,9.55,2046-02-26,BBB,15812988,19669649,365022887,13989700
CUST007728,Company_7728,DE,5312,40729767,2.98,2046-02-27,B,64294111,2335718,389720932,222467018
CUST007729,Company_7729,UK,551111,40757162,7.22,2046-02-28,CCC,25790396,19937480,479273339,73357298
CUST007730,Company_7730,CA,5411,32939691,3.81,2046-03-01,A,22312905,3675603,214812906,235661899
CUST007731,Company_7731,CA,52,21961728,3.35,2046-03-02,CCC,69320305,2909138,85350638,292802725
CUST007732,Company_7732,CA,5312,8676549,8.19,2046-03-03,AAA,16010104,6972436,162919651,248506119
CUST007733,Company_7733,FR,551111,27797753,6.0,2046-03-04,CCC,76719459,12346179,431799223,256979767
CUST007734,Company_7734,DE,5411,35129198,8.8,2046-03-05,AAA,43517698,17583322,279406524,56114400
CUST007735,Company_7735,UK,551111,33721531,2.17,2046-03-06,AA,54433301,3424420,497861385,291163931
CUST007736,Company_7736,CA,5411,9006629,5.52,2046-03-07,AA,29589170,7815220,474823593,266976446
CUST007737,Company_7737,CA,2361,22435596,5.23,2046-03-08,BB,39909945,208902,260093945,289989196
CUST007738,Company_7738,US,2361,34861524,7.06,2046-03-09,AA,53314633,1342057,62563148,91740109
CUST007739,Company_7739,UK,2361,4627520,8.97,2046-03-10,CCC,21448137,4089377,227852457,142779078
CUST007740,Company_7740,US,2361,12461709,9.28,2046-03-11,CCC,36173370,16304524,232150288,177531594
CUST007741,Company_7741,DE,52,22822079,5.2,2046-03-12,CCC,19672110,302656,401845290,158092899
CUST007742,Company_7742,DE,551111,15766758,3.69,2046-03-13,BB,18474554,-1061678,368709926,182954818
CUST007743,Company_7743,DE,551111,13770433,6.47,2046-03-14,BBB,49237453,4378130,73788297,98192755
CUST007744,Company_7744,DE,2361,49728109,9.46,2046-03-15,BB,7951572,15946020,159128050,67441815
CUST007745,Company_7745,FR,5312,9996684,7.13,2046-03-16,BB,86163524,9465259,54674640,189518837
CUST007746,Company_7746,US,2361,36349024,5.49,2046-03-17,BB,52079839,10647955,10018449,165203155
CUST007747,Company_7747,DE,5411,29087413,5.36,2046-03-18,A,35576095,14888340,450680824,204584638
CUST007748,Company_7748,FR,5411,37317828,5.01,2046-03-19,A,49806703,15157211,81321487,130919557
CUST007749,Company_7749,FR,5411,14072718,2.7,2046-03-20,BB,8222456,-437231,408179086,211139896
CUST007750,Company_7750,FR,551111,40516462,4.56,2046-03-21,A,10669356,4856815,69268183,155645310
CUST007751,Company_7751,UK,5312,18134869,4.87,2046-03-22,B,32836993,-1905584,137179631,139574354
CUST007752,Company_7752,CA,5411,12377667,5.49,2046-03-23,CCC,91764878,14116740,475927548,96868823
CUST007753,Company_7753,UK,2361,24336381,9.98,2046-03-24,B,93012583,3078239,112786685,282762892
CUST007754,Company_7754,UK,52,18799017,9.48,2046-03-25,CCC,47936302,1931032,65309488,78013119
CUST007755,Company_7755,UK,52,12902440,9.22,2046-03-26,BBB,64609761,-3678836,19592038,270048107
CUST007756,Company_7756,DE,52,21725525,8.79,2046-03-27,CCC,85441816,-3200143,86008522,146015726
CUST007757,Company_7757,FR,2361,37586126,6.96,2046-03-28,BB,5335959,-1901221,95430442,172205344
CUST007758,Company_7758,DE,5411,32055695,5.39,2046-03-29,A,71699804,16606178,422003598,269713737
CUST007759,Company_7759,DE,2361,39066523,7.79,2046-03-30,A,81247509,-3490659,213560661,187078567
CUST007760,Company_7760,CA,52,49542532,3.15,2046-03-31,B,54578207,12379831,295704488,131945751
CUST007761,Company_7761,CA,5312,33515096,8.18,2046-04-01,BBB,50718186,15078987,142992344,63562096
CUST007762,Company_7762,UK,551111,27869338,4.53,2046-04-02,AA,91254240,-4396856,30421542,10745439
CUST007763,Company_7763,US,5411,22212905,9.94,2046-04-03,CCC,79414073,19880528,272902192,126037343
CUST007764,Company_7764,FR,52,12196882,7.79,2046-04-04,A,37130342,8027396,23029906,226628443
CUST007765,Company_7765,CA,551111,39290556,3.83,2046-04-05,AAA,45224746,-785433,445419951,253327044
CUST007766,Company_7766,CA,2361,44820985,8.28,2046-04-06,AA,9966109,7736311,197995031,268744788
CUST007767,Company_7767,DE,5411,43421472,5.25,2046-04-07,AAA,95377476,18106574,308128193,7034190
